1,0,0,0,1,0,0,0,1,0,0,0.5,0
1,0,0,0,1,0,0,0,1,3.65430708999706e-07,0,0.500000219258425,0
0.99999999998917,0,4.65402378598445e-06,0,1,0,-4.65402378598445e-06,0,0.99999999998917,2.90876892749162e-06,0,0.500001745252151,0
0.999999999877879,0,1.56282668914336e-05,0,1,0,-1.56282668914336e-05,0,0.999999999877879,9.76771260263841e-06,0,0.500005860523759,0
0.999999999320748,0,3.68578760728021e-05,0,1,0,-3.68578760728021e-05,0,0.999999999320748,2.30364272648303e-05,0,0.500013821278995,0
0.999999997435003,0,7.16239768681454e-05,0,1,0,-7.16239768681454e-05,0,0.999999997435003,4.47659474164631e-05,0,0.500026857388202,0
0.999999992418414,0,0.000123138835905671,0,1,0,-0.000123138835905671,0,0.999999992418414,7.69646155359708e-05,0,0.500046172324973,0
0.999999981075862,0,0.000194546333956747,0,1,0,-0.000194546333956747,0,0.999999981075862,0.000121598555274813,0,0.500072943047647,0
0.999999958261911,0,0.000288922438767911,0,1,0,-0.000288922438767911,0,0.999999958261911,0.000180592176013189,0,0.500108319828233,0
0.999999916246706,0,0.000409275677531628,0,1,0,-0.000409275677531628,0,0.999999916246706,0.00025582870594238,0,0.500153426033266,0
0.999999844012272,0,0.000558547608811175,0,1,0,-0.000558547608811175,0,0.999999844012272,0.000349150750904927,0,0.500209357860974,0
0.999999726486051,0,0.000739613293687841,0,1,0,-0.000739613293687841,0,0.999999726486051,0.000462360876285959,0,0.500277184038915,0
0.99999954371827,0,0.000955281765849774,0,1,0,-0.000955281765849774,0,0.99999954371827,0.000597222209304925,0,0.500357945486112,0
0.999999270009517,0,0.00120829650029212,0,1,0,-0.00120829650029212,0,0.999999270009517,0.000755459059113601,0,0.500452654943558,0
0.999998872994652,0,0.00150133588024863,0,1,0,-0.00150133588024863,0,0.999998872994652,0.000938757552160787,0,0.500562296576751,0
0.999998312688979,0,0.00183701366192622,0,1,0,-0.00183701366192622,0,0.999998312688979,0.0011487662803366,0,0.500687825553835,0
0.999997540502378,0,0.00221787943656724,0,1,0,-0.00221787943656724,0,0.999997540502378,0.00138709695946282,0,0.500830167602699,0
0.999996498226871,0,0.00264641908931933,0,1,0,-0.00264641908931933,0,0.999996498226871,0.00165532509574809,0,0.500990218550289,0
0.999995117002907,0,0.00312505525435126,0,1,0,-0.00312505525435126,0,0.999995117002907,0.0019549906578795,0,0.501168843847199,0
0.999993316269422,0,0.00365614776561454,0,1,0,-0.00365614776561454,0,0.999993316269422,0.00228759875247588,0,0.501366878080494,0
0.999991002702541,0,0.00424199410261621,0,1,0,-0.00424199410261621,0,0.999991002702541,0.00265462030068224,0,0.501585124477569,0
0.999988069147591,0,0.00488482983053778,0,1,0,-0.00488482983053778,0,0.999988069147591,0.00305749271373958,0,0.501824354403696,0
0.999984393548892,0,0.00558682903400953,0,1,0,-0.00558682903400953,0,0.999984393548892,0.00349762056542158,0,0.502085306855811,0
0.999979837881616,0,0.00635010474382827,0,1,0,-0.00635010474382827,0,0.999979837881616,0.00397637625928678,0,0.502368687954945,0
0.999974247089804,0,0.00717670935589065,0,1,0,-0.00717670935589065,0,0.999974247089804,0.00449510068875504,0,0.502675170439587,0
0.999967448034467,0,0.00806863504160318,0,1,0,-0.00806863504160318,0,0.999967448034467,0.00505510388807669,0,0.503005393162143,0
0.999959248455501,0,0.00902781414902474,0,1,0,-0.00902781414902474,0,0.999959248455501,0.00565766567232755,0,0.503359960590572,0
0.999949435950994,0,0.0100561195939968,0,1,0,-0.0100561195939968,0,0.999949435950994,0.00630403626462521,0,0.50373944231712,0
0.999937776977323,0,0.0111553652405219,0,1,0,-0.0111553652405219,0,0.999937776977323,0.00699543690883006,0,0.504144372576023,0
0.999924015873273,0,0.0123273062696621,0,1,0,-0.0123273062696621,0,0.999924015873273,0.00773306046606139,0,0.504575249771919,0
0.999907873911262,0,0.0135736395362439,0,1,0,-0.0135736395362439,0,0.999907873911262,0.0085180719934292,0,0.50503253602063,0
0.999889048378586,0,0.0148960039126781,0,1,0,-0.0148960039126781,0,0.999889048378586,0.0093516093034542,0,0.50551665670387,0
0.999867211691461,0,0.016295980619231,0,1,0,-0.016295980619231,0,0.999867211691461,0.0102347835027213,0,0.506028000039375,0
0.999842010544486,0,0.0177750935401115,0,1,0,-0.0177750935401115,0,0.999842010544486,0.0111686795083874,0,0.506566916667846,0
0.999813065097992,0,0.019334809524779,0,1,0,-0.019334809524779,0,0.999813065097992,0.01215435654124,0,0.507133719258037,0
0.999779968205636,0,0.0209765386739164,0,1,0,-0.0209765386739164,0,0.999779968205636,0.0131928485940844,0,0.507728682131241,0
0.999742284684435,0,0.022701634609559,0,1,0,-0.022701634609559,0,0.999742284684435,0.0142851648743112,0,0.508352040906357,0
0.999699550629309,0,0.0245113947289199,0,1,0,-0.0245113947289199,0,0.999699550629309,0.0154322902195839,0,0.509003992166663,0
0.99965127277408,0,0.0264070604415094,0,1,0,-0.0264070604415094,0,0.99965127277408,0.0166351854856633,0,0.509684693149366,0
0.999596927900745,0,0.0283898173892012,0,1,0,-0.0283898173892012,0,0.999596927900745,0.0178947879054713,0,0.510394261458916,0
0.999535962298722,0,0.0304607956489636,0,1,0,-0.0304607956489636,0,0.999535962298722,0.0192120114185815,0,0.511132774805063,0
0.999467791275638,0,0.032621069918038,0,1,0,-0.032621069918038,0,0.999467791275638,0.0205877469704095,0,0.511900270766538,0
0.999391798721134,0,0.0348716596814163,0,1,0,-0.0348716596814163,0,0.999391798721134,0.02202286278046,0,0.51269674658124,0
0.999307336725023,0,0.037213529361541,0,1,0,-0.037213529361541,0,0.999307336725023,0.0235182045790796,0,0.513522158963717,0
0.99921372525105,0,0.0396475884502261,0,1,0,-0.0396475884502261,0,0.99921372525105,0.0250745958122474,0,0.514376423950741,0
